"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"PI_431636_LSP_AGL",1.252,1.2035,1.2289,1.2503,2.2172,2.286,2.3004,2.394,3.5397,3.4991,3.5802,3.4564,0.2535,0.2709,0.2443,0.2569,4.888,4.8399,5.0072,4.9363,1.1958,1.1876,1.2163,1.1925,1.0436,0.7802,1.1326,0.9713,1.28,1.2915,1.3,1.3226,2.2061,2.16,2.2382,2.216,2.0054,1.9621,1.983,1.975,0.266,0.2735,0.2509,0.2672,1.4872,1.4959,1.5,1.5336,1.286,1.2344,1.3093,1.2838,31.4897,30.199,32.3101,31.2472,1.4995,1.4681,1.5072,1.4983,1.0654,1.2597,1.0749,1.168,0.2394,0.2362,0.2426,0.2378,0.875,0.9065,0.8763,0.9097,1.4582,1.4717,1.4619,1.5192
"PI_431643_LSP_AGL",1.3125,1.2264,1.2836,1.234,2.22,2.2725,2.1964,2.2935,3.7327,3.5941,3.7279,3.4901,0.2833,0.2913,0.2702,0.2882,4.9976,4.8298,5.014,4.8017,1.2544,1.2031,1.2503,1.2023,1.003,0.7119,1.0373,0.8809,1.3118,1.3017,1.3077,1.2931,2.2563,2.181,2.2454,2.1659,2.0603,1.9903,2.0291,1.9544,0.3067,0.2947,0.2883,0.2842,1.5125,1.5141,1.4923,1.5026,1.2833,1.2277,1.2817,1.2205,32.019,30.1874,32.093,30.199,1.5384,1.4933,1.5225,1.4883,1.136,1.3093,1.1236,1.2423,0.2436,0.2375,0.2494,0.2398,0.9163,0.9378,0.9067,0.9314,1.4836,1.4837,1.4726,1.4842
"PI_431662_LSP_AGL",1.2113,1.2033,1.1901,1.2024,2.027,2.2254,2.0564,2.3008,3.5292,3.4733,3.4782,3.4073,0.2761,0.2933,0.2671,0.2915,4.6476,4.6744,4.676,4.7148,1.1489,1.1579,1.17,1.1766,0.9047,0.7925,1.0048,0.9545,1.2069,1.2394,1.2217,1.2598,2.091,2.1088,2.1029,2.1474,1.9453,1.9494,1.9345,1.9247,0.2977,0.2788,0.2641,0.2733,1.393,1.4544,1.404,1.4799,1.199,1.1865,1.2003,1.225,29.6469,29.4304,29.8507,30.2567,1.421,1.4488,1.4355,1.4669,1.0312,1.2249,1.0563,1.2095,0.2271,0.2335,0.233,0.2399,0.8478,0.8992,0.8396,0.9029,1.3815,1.4448,1.3897,1.4683
"PI_431663_LSP_AGL",1.1222,1.1162,1.1548,1.1365,1.7705,2.0895,1.9784,2.188,3.2144,3.2522,3.3467,3.2019,0.2631,0.2913,0.2675,0.2791,4.271,4.3594,4.5151,4.4566,1.0558,1.0798,1.0991,1.0987,0.7759,0.7059,0.8844,0.9642,1.1133,1.1676,1.1877,1.1844,1.9299,1.9771,2.0324,2.0309,1.8199,1.8214,1.9151,1.8332,0.2804,0.2616,0.2622,0.257,1.2866,1.3711,1.3709,1.3999,1.125,1.1352,1.1659,1.1808,27.1937,27.6063,28.8793,28.8531,1.3104,1.3626,1.3966,1.3823,0.9666,1.1643,1.0709,1.1458,0.2114,0.2217,0.2224,0.2256,0.7745,0.8476,0.831,0.8546,1.2642,1.3486,1.3487,1.3762
"PI_431679_LSP_AGL",1.1928,1.2076,1.1722,1.2078,2.0888,2.2866,2.1432,2.3953,3.5411,3.5195,3.4296,3.4921,0.2765,0.2898,0.2674,0.2798,4.6742,4.7439,4.6927,4.7658,1.1394,1.1407,1.134,1.145,1.0586,0.8312,1.0841,1.1369,1.216,1.2607,1.2343,1.2641,2.1017,2.1326,2.1082,2.1477,1.9383,1.9564,1.9435,1.9267,0.2841,0.2729,0.2528,0.2619,1.4081,1.4701,1.424,1.4778,1.2022,1.2095,1.2156,1.228,30.2038,29.9314,30.4478,31.1717,1.4402,1.452,1.4505,1.4599,1.0029,1.2026,1.0161,1.1609,0.2296,0.2338,0.2273,0.2391,0.8497,0.8976,0.8604,0.898,1.3907,1.46,1.4044,1.4673
"PI_431684_LSP_AGL",1.1562,1.1492,1.1096,1.1008,1.8759,2.0639,1.8132,1.9797,3.3776,3.341,3.2012,3.0985,0.2713,0.2957,0.2487,0.2761,4.4637,4.4457,4.3685,4.1784,1.1113,1.115,1.0999,1.0552,0.8148,0.6039,0.9076,0.8408,1.1817,1.2313,1.1746,1.154,2.0253,2.0337,1.9913,1.9181,1.9053,1.8808,1.8588,1.7638,0.2891,0.2762,0.2489,0.2589,1.3567,1.4151,1.3355,1.3311,1.1511,1.1463,1.1429,1.1117,28.4241,27.9773,28.0267,27.3596,1.3904,1.4219,1.3707,1.3295,1.0347,1.2166,0.9914,1.117,0.2195,0.2231,0.215,0.216,0.8304,0.8718,0.8051,0.8324,1.3378,1.3953,1.3182,1.3145
"PI_431705_LSP_AGL",1.088,1.095,1.0881,1.161,1.7576,2.0568,1.9062,2.2434,3.1582,3.1442,3.1043,3.3029,0.2642,0.2746,0.2562,0.2696,4.1597,4.2755,4.2607,4.5507,1.0472,1.069,1.0631,1.1265,0.8033,0.8707,1.0105,1.0636,1.1006,1.1537,1.1334,1.212,1.8969,1.9397,1.935,2.0553,1.7815,1.7982,1.8205,1.8665,0.2755,0.2588,0.244,0.2663,1.2666,1.3437,1.3111,1.4175,1.1261,1.1378,1.1499,1.194,26.9813,27.9166,28.2627,29.8307,1.2939,1.3442,1.3448,1.3992,0.9599,1.1413,0.9965,1.1719,0.2102,0.2164,0.213,0.2295,0.7696,0.8462,0.8083,0.872,1.2382,1.3194,1.2851,1.3998
"PI_431710_LSP_AGL",1.1292,1.154,1.0867,1.1435,1.9403,2.1894,1.9845,2.1191,3.3611,3.417,3.2429,3.2685,0.2691,0.2921,0.2625,0.2802,4.4663,4.5501,4.4203,4.3954,1.0879,1.1241,1.0818,1.0977,0.9294,0.7946,1.0302,0.9337,1.1686,1.2296,1.1729,1.1967,2.0165,2.0661,1.9981,2.0076,1.8833,1.8959,1.8493,1.8359,0.2826,0.2799,0.2466,0.269,1.3524,1.4284,1.3492,1.3887,1.1569,1.1769,1.1646,1.1555,28.6746,28.9683,28.8904,28.6077,1.3873,1.4293,1.3789,1.3798,0.9971,1.2022,0.9768,1.1391,0.2165,0.2262,0.2181,0.2241,0.8175,0.8815,0.8114,0.8618,1.3206,1.4066,1.3238,1.3707
"PI_431714_LSP_AGL",1.1818,1.1531,1.1806,1.2076,1.9876,2.1695,2.0856,2.2686,3.4493,3.3876,3.4724,3.4915,0.2832,0.2993,0.2823,0.2966,4.5825,4.4817,4.696,4.7273,1.1446,1.135,1.1652,1.1748,0.9233,0.7683,0.9619,0.9226,1.2083,1.2234,1.2495,1.2692,2.0792,2.0479,2.1284,2.1359,1.9446,1.8913,1.965,1.9532,0.2888,0.2764,0.2673,0.2851,1.3878,1.4243,1.4287,1.4709,1.1877,1.1607,1.2064,1.2036,29.5178,28.6764,30.2763,30.2067,1.4403,1.4389,1.4759,1.4751,1.0449,1.2443,1.0828,1.2325,0.2311,0.2293,0.2328,0.2379,0.8569,0.8979,0.8684,0.9177,1.3798,1.4002,1.4097,1.456
"PI_431717_LSP_AGL",1.1697,1.1656,1.1479,1.0682,2.0081,2.1469,1.9772,1.8442,3.4145,3.3918,3.334,2.9285,0.2706,0.2918,0.2748,0.2695,4.5755,4.5168,4.4869,3.966,1.1308,1.1484,1.139,1.0272,1.0044,0.8032,1.0252,0.7841,1.1922,1.2187,1.198,1.099,2.0663,2.0516,2.0426,1.8394,1.9143,1.8964,1.8944,1.7073,0.2881,0.2793,0.2615,0.2611,1.3815,1.4185,1.3699,1.2764,1.1919,1.1712,1.1765,1.0958,29.4145,28.6706,29.4476,25.9921,1.4147,1.4304,1.4189,1.2671,1.0055,1.2238,1.0542,1.0547,0.2225,0.2276,0.2275,0.2085,0.8351,0.8862,0.839,0.7973,1.3477,1.3953,1.352,1.2574
"PI_431728_LSP_AGL",1.1502,1.1206,1.1481,1.1986,1.9341,2.0222,1.9953,2.2439,3.3635,3.2521,3.3355,3.3852,0.271,0.2862,0.2681,0.2819,4.4836,4.3507,4.5529,4.6454,1.1125,1.0903,1.1262,1.1595,0.912,0.6611,0.9621,0.9613,1.1817,1.1958,1.2164,1.263,2.0346,1.9857,2.0715,2.1183,1.8888,1.8442,1.9157,1.9295,0.2828,0.2663,0.2546,0.2713,1.3616,1.3827,1.3957,1.4659,1.1821,1.1385,1.1829,1.2044,28.7283,27.6549,29.3722,30.1275,1.3931,1.3893,1.4327,1.4616,0.9971,1.1828,1.0233,1.1725,0.2192,0.2203,0.2257,0.2367,0.8174,0.8446,0.8317,0.8868,1.3326,1.3513,1.3726,1.4584
"PI_431731_LSP_AGL",1.1915,1.1307,1.2059,1.1265,1.9552,2.019,2.1157,2.0058,3.4698,3.2739,3.4809,3.1669,0.2824,0.2898,0.2848,0.2891,4.5899,4.3953,4.6943,4.3122,1.1541,1.1076,1.166,1.1211,0.8601,0.6798,0.996,0.7899,1.2171,1.2027,1.2556,1.1958,2.085,2.0079,2.1364,2,1.9458,1.8716,1.9827,1.8042,0.2915,0.2741,0.2681,0.272,1.3939,1.3905,1.4408,1.3822,1.1825,1.1386,1.2042,1.1559,29.2134,27.737,30.6445,27.581,1.4383,1.3947,1.4872,1.3874,1.0779,1.1931,1.1134,1.1178,0.2293,0.2208,0.2382,0.2215,0.8522,0.8591,0.8838,0.843,1.376,1.3647,1.4309,1.3622
"PI_431739_LSP_AGL",1.1926,1.1863,1.2961,1.1967,2.0827,2.311,2.3469,2.3258,3.5162,3.5368,3.8195,3.4642,0.2754,0.2885,0.285,0.2792,4.6565,4.7278,5.0629,4.7374,1.1354,1.1508,1.2471,1.1722,0.9347,0.9103,1.1129,1.0408,1.2179,1.264,1.3214,1.2691,2.109,2.1207,2.2913,2.143,1.9273,1.9461,2.075,1.9301,0.2836,0.2736,0.2882,0.2751,1.4087,1.4639,1.5195,1.4753,1.225,1.2091,1.2928,1.2302,30.2428,30.4011,32.5256,30.9785,1.4341,1.468,1.5451,1.4736,1.0256,1.2174,1.0926,1.234,0.2319,0.2352,0.2538,0.2391,0.8361,0.8968,0.9346,0.9001,1.3771,1.4486,1.5323,1.4605
"PI_431753_LSP_AGL",1.1455,1.125,1.2143,1.1019,1.9001,2.1207,2.1638,2.0292,3.3581,3.3087,3.4644,3.1253,0.2693,0.2816,0.2808,0.277,4.4448,4.4863,4.7559,4.2899,1.1034,1.0974,1.185,1.0781,0.8821,0.8217,1.0855,0.8588,1.1677,1.2066,1.2671,1.1692,2.0124,2.0198,2.1699,1.9607,1.8889,1.8847,1.9996,1.8109,0.2855,0.2632,0.2615,0.26,1.3452,1.4059,1.4612,1.3601,1.1651,1.1515,1.2366,1.1394,28.6551,28.3942,31.2647,27.8442,1.3923,1.4076,1.4989,1.3585,1.0225,1.1598,1.0908,1.1194,0.2198,0.2199,0.239,0.2187,0.8226,0.8658,0.8851,0.8373,1.3194,1.3804,1.4435,1.3373
"PI_431756_LSP_AGL",1.1556,1.1032,1.1328,1.1423,2.0182,2.0568,2.0435,2.1836,3.4847,3.2307,3.4225,3.2956,0.2792,0.284,0.2659,0.279,4.5895,4.3275,4.6336,4.4721,1.1344,1.0806,1.1281,1.107,0.9745,0.7676,0.986,0.9583,1.2044,1.1823,1.2323,1.2125,2.0718,1.9776,2.0949,2.0325,1.9135,1.8311,1.9261,1.8588,0.2862,0.2692,0.2535,0.2633,1.383,1.3737,1.4084,1.4124,1.1897,1.1433,1.1958,1.1685,29.6631,27.9567,29.7244,28.8736,1.4303,1.3712,1.4392,1.4037,1.0202,1.1729,1.0413,1.1432,0.2256,0.2168,0.2237,0.2229,0.8447,0.8615,0.8471,0.8658,1.3614,1.3456,1.3831,1.3864
"PI_431809_LSP_AGL",1.1642,1.1376,1.1703,1.0632,1.918,1.9727,2.0274,1.8133,3.3213,3.2805,3.3954,2.9193,0.2666,0.2748,0.2523,0.2486,4.4099,4.3724,4.6393,4.0282,1.1078,1.1123,1.1503,1.0017,0.8535,0.6688,0.9879,0.7262,1.1608,1.1877,1.2235,1.1074,2.0119,1.9949,2.0981,1.849,1.8657,1.841,1.9201,1.7279,0.2884,0.2837,0.2617,0.2538,1.3465,1.3717,1.4069,1.2828,1.1923,1.1506,1.2213,1.0994,28.5302,27.7707,29.9769,26.4871,1.3638,1.3548,1.4205,1.2471,1.0098,1.2016,1.0659,1.1112,0.2182,0.2207,0.2286,0.2067,0.8039,0.843,0.8392,0.7736,1.3157,1.3504,1.3779,1.2537
"PI_431824_LSP_AGL",1.3216,1.1552,1.2667,1.1443,2.1348,2.0401,2.1815,1.9724,3.661,3.2671,3.5814,3.1464,0.2671,0.2649,0.2674,0.2595,4.9628,4.4733,4.93,4.3551,1.2488,1.1323,1.2147,1.1038,0.9483,0.7658,0.9773,0.7557,1.2893,1.2083,1.3063,1.1823,2.2491,2.0282,2.2242,1.9829,2.051,1.8585,2.032,1.8176,0.3115,0.2569,0.2706,0.2629,1.4967,1.4026,1.4973,1.3735,1.2949,1.1683,1.279,1.1545,31.3103,28.3058,31.5714,27.6415,1.4985,1.3869,1.5222,1.3379,1.1448,1.2029,1.1089,1.1783,0.24,0.2258,0.2395,0.2211,0.8876,0.853,0.8937,0.8277,1.4613,1.3615,1.4735,1.3355
"PI_431863_LSP_AGL",1.0968,1.1023,1.1664,1.1584,1.7622,1.9949,2.0078,2.2204,3.081,3.1619,3.3325,3.3315,0.2403,0.2718,0.2406,0.2713,4.216,4.336,4.6547,4.6207,1.0564,1.085,1.1588,1.13,0.8651,0.7578,1.0943,0.96,1.1117,1.1853,1.213,1.2377,1.9169,1.9771,2.0933,2.078,1.8106,1.8348,1.9038,1.8813,0.2594,0.2615,0.2463,0.2614,1.2918,1.3749,1.39,1.4376,1.1492,1.1325,1.2188,1.1883,27.1669,27.5658,30.2616,29.7103,1.3061,1.3711,1.4154,1.4135,0.9571,1.1542,1.0164,1.1708,0.2079,0.2166,0.23,0.2314,0.7701,0.8505,0.8173,0.8681,1.254,1.3477,1.3605,1.4155
"PI_431873_LSP_AGL",1.1136,1.0539,1.0799,1.111,1.7965,1.8399,1.8654,1.998,3.1402,2.9413,3.0304,3.0791,0.2541,0.2582,0.2388,0.2602,4.3068,4.0799,4.3206,4.2962,1.0753,1.0287,1.0558,1.0682,0.8122,0.6686,0.9747,0.8798,1.1401,1.1268,1.1523,1.1688,1.9583,1.8708,1.964,1.9549,1.8516,1.7696,1.8471,1.7928,0.2656,0.2408,0.2361,0.2527,1.3235,1.3144,1.3326,1.3619,1.1505,1.0903,1.1648,1.1456,27.4557,26.105,28.5156,27.6156,1.3434,1.301,1.3509,1.3251,0.9824,1.1154,0.97,1.1209,0.2116,0.2028,0.2098,0.2152,0.7965,0.7827,0.7885,0.8155,1.2844,1.2718,1.2963,1.3231
"PI_431884_LSP_AGL",1.3002,1.1663,1.2713,1.2011,2.1069,2.0807,2.2038,2.2564,3.5233,3.287,3.6722,3.391,0.2727,0.2765,0.2777,0.281,4.6995,4.4974,4.8894,4.7097,1.1875,1.1045,1.2213,1.1523,0.9511,0.6545,1.0346,0.8267,1.2619,1.2275,1.2934,1.2714,2.134,2.043,2.2111,2.1268,1.9991,1.8974,2.0095,1.9264,0.282,0.2695,0.2736,0.2733,1.4512,1.4252,1.4847,1.4835,1.2353,1.1536,1.2548,1.193,30.1724,27.942,31.3025,29.4049,1.4857,1.4124,1.5246,1.4575,1.0656,1.1986,1.0557,1.1875,0.2343,0.2195,0.2448,0.2319,0.8875,0.8828,0.8873,0.9117,1.4466,1.3997,1.4686,1.4581
"PI_431888_LSP_AGL",1.2186,1.1996,1.1273,1.165,2.1188,2.1689,1.8971,2.0958,3.5505,3.479,3.3218,3.2277,0.277,0.283,0.2549,0.2751,4.7665,4.6696,4.4846,4.4168,1.1559,1.1367,1.0833,1.0898,0.8362,0.7065,0.852,0.8133,1.2596,1.2515,1.1833,1.1935,2.1464,2.1059,2.0142,2.0119,2.0099,1.9421,1.8896,1.827,0.278,0.2735,0.2589,0.2664,1.4517,1.4499,1.3544,1.3903,1.2104,1.1676,1.1444,1.1538,29.961,28.8724,28.3077,28.155,1.4943,1.4494,1.3895,1.3749,1.0993,1.2189,1.0267,1.1428,0.2322,0.2311,0.2173,0.2239,0.871,0.8782,0.8118,0.8479,1.446,1.4368,1.3389,1.3738
"PI_431893_LSP_AGL",1.1351,1.1976,1.1696,1.236,2.0446,2.2751,2.1092,2.5223,3.4115,3.4993,3.5414,3.5484,0.2619,0.2992,0.2677,0.292,4.5729,4.7461,4.7632,4.9029,1.1017,1.169,1.1465,1.2006,0.9189,0.8028,1.0009,1.1724,1.2008,1.2731,1.2386,1.3019,2.0582,2.1543,2.1367,2.2168,1.9293,1.9568,1.9659,1.9932,0.2609,0.2669,0.2726,0.2571,1.3993,1.4929,1.4298,1.5351,1.1792,1.2061,1.2034,1.2437,29.3335,29.6528,30.3707,32.3935,1.4267,1.4675,1.4534,1.5332,1.0472,1.2456,1.0826,1.2582,0.2225,0.2351,0.2293,0.2474,0.8328,0.8941,0.8456,0.9519,1.3747,1.4589,1.4017,1.5177
"PI_431923_LSP_AGL",1.1936,1.1517,1.1321,1.1347,2.1333,2.1216,1.9559,2.1602,3.5789,3.4372,3.4092,3.2608,0.2799,0.2816,0.2603,0.269,4.6904,4.4837,4.4902,4.4363,1.1434,1.088,1.0996,1.0838,1.0086,0.7704,0.9743,0.9913,1.2242,1.2092,1.1704,1.2021,2.1104,2.0318,2.0227,2.0141,1.9483,1.8699,1.8563,1.8385,0.2915,0.2703,0.2629,0.2617,1.4115,1.3969,1.335,1.3903,1.2172,1.1704,1.1921,1.1742,30.4767,28.7614,29.462,29.2741,1.4538,1.3938,1.376,1.3871,1.0451,1.2038,0.9705,1.1373,0.2286,0.2235,0.2277,0.2204,0.8628,0.8429,0.8011,0.8447,1.3905,1.371,1.3162,1.376
"PI_431980_LSP_AGL",1.4453,1.2958,1.3299,1.3431,2.5265,2.3553,2.3664,2.521,4.0519,3.6001,3.759,3.7251,0.3089,0.2898,0.2797,0.2963,5.4485,4.9752,5.127,5.1597,1.3496,1.2244,1.2707,1.2684,1.1412,0.7872,1.2001,1.0176,1.4331,1.3485,1.3514,1.3895,2.4557,2.2528,2.3077,2.3256,2.2219,2.0511,2.0886,2.0755,0.3172,0.2833,0.2716,0.2863,1.6488,1.559,1.5545,1.608,1.3634,1.2569,1.3026,1.2944,34.4976,30.7132,32.9762,32.3483,1.6837,1.5555,1.5869,1.5993,1.2117,1.2962,1.1453,1.2401,0.2642,0.2424,0.2556,0.2559,1.0066,0.9569,0.9437,0.9812,1.634,1.5364,1.5387,1.5939
"PI_432000_LSP_AGL",1.1731,1.161,1.1277,1.1223,1.9879,2.0511,1.8623,1.9709,3.464,3.346,3.2854,3.2175,0.274,0.2738,0.2492,0.2668,4.5693,4.4962,4.4198,4.2985,1.1257,1.1038,1.088,1.063,0.9103,0.7009,0.9138,0.8047,1.1897,1.2099,1.1782,1.1649,2.0578,2.0305,2.0094,1.9582,1.9106,1.8986,1.8655,1.7962,0.2925,0.2753,0.2542,0.2679,1.3711,1.3965,1.3363,1.3408,1.1796,1.1508,1.163,1.1275,29.3443,28.1835,28.7264,27.8329,1.4064,1.3975,1.3712,1.328,1.0665,1.2076,0.9994,1.1412,0.2244,0.223,0.2197,0.2215,0.8382,0.8566,0.7987,0.8138,1.3494,1.3819,1.3273,1.3263
"PI_432001_LSP_AGL",1.2084,1.2633,1.2869,1.2325,2.1332,2.4021,2.4246,2.3224,3.539,3.6846,3.8703,3.5377,0.2723,0.2913,0.2692,0.2841,4.8118,5.0258,5.2135,4.8358,1.1594,1.2209,1.2619,1.1714,0.9437,0.8607,1.1599,0.9207,1.2689,1.3467,1.3449,1.3064,2.1743,2.2565,2.3256,2.1758,1.9855,2.035,2.0945,1.9719,0.2822,0.2866,0.2824,0.2731,1.4624,1.5538,1.5519,1.5057,1.249,1.2709,1.3165,1.2363,30.5566,31.32,32.8854,30.6377,1.4862,1.5506,1.5822,1.5015,1.0643,1.266,1.127,1.2151,0.2274,0.2426,0.2465,0.2372,0.8597,0.945,0.9326,0.9132,1.4202,1.5307,1.536,1.4781
"PI_432002_LSP_AGL",1.1635,1.1912,1.1724,1.167,1.9552,2.2712,2.1276,2.2025,3.3715,3.5173,3.4436,3.3235,0.2748,0.2975,0.274,0.2811,4.4996,4.6902,4.6388,4.4888,1.1262,1.1494,1.1454,1.1032,0.9319,0.8329,1.0902,0.9399,1.1744,1.2422,1.22,1.2008,2.032,2.1122,2.0941,2.0292,1.8898,1.9324,1.9305,1.8584,0.2892,0.2747,0.2571,0.2632,1.3609,1.4504,1.4091,1.4042,1.1552,1.1935,1.2036,1.1661,28.91,29.672,30.2181,29.1026,1.3958,1.4441,1.4411,1.3849,1.0524,1.2227,1.0523,1.1632,0.2219,0.2348,0.2307,0.2304,0.839,0.8924,0.8581,0.8595,1.3374,1.4377,1.3918,1.3932
"PI_432005_LSP_AGL",1.2594,1.2005,1.1912,1.2008,2.1439,2.1797,2.0728,2.19,3.5373,3.4036,3.3831,3.3342,0.2676,0.2729,0.257,0.2698,4.8253,4.6304,4.6944,4.5947,1.1772,1.1302,1.1495,1.1228,0.9944,0.8338,1.0149,0.8857,1.2632,1.2247,1.2286,1.2227,2.1885,2.0767,2.0954,2.0605,1.9931,1.8857,1.9144,1.8511,0.28,0.2664,0.2531,0.2619,1.4574,1.4212,1.4073,1.4184,1.2495,1.1891,1.2098,1.1833,30.9745,29.0248,29.8272,29.0465,1.4675,1.4077,1.4266,1.3799,1.0677,1.1635,1.0485,1.1674,0.2363,0.2326,0.2302,0.2321,0.8704,0.8725,0.852,0.8651,1.4448,1.4157,1.3876,1.4038
"PI_432028_LSP_AGL",1.1802,1.136,1.1267,1.1578,1.9406,2.0739,1.9723,2.1826,3.3316,3.2108,3.204,3.2041,0.2721,0.2805,0.2645,0.2681,4.5054,4.3354,4.3964,4.4313,1.1099,1.0851,1.093,1.0973,0.8753,0.7546,1.013,0.9979,1.1791,1.1562,1.1645,1.172,2.0445,1.9744,1.9945,2.0133,1.9259,1.8378,1.8625,1.8263,0.2823,0.2637,0.2377,0.2568,1.3701,1.3668,1.3427,1.3859,1.1628,1.1364,1.1582,1.1711,28.7461,27.7008,28.9017,28.8467,1.4041,1.3616,1.3828,1.3651,1.0443,1.2111,0.9905,1.1358,0.2223,0.218,0.2201,0.2256,0.8316,0.8551,0.7996,0.8456,1.3468,1.3404,1.3317,1.368
"PI_432033_LSP_AGL",1.1384,1.0906,1.2021,1.1144,1.8805,1.9435,2.1241,2.0014,3.3189,3.1287,3.4529,3.0255,0.2727,0.2759,0.2696,0.2696,4.3345,4.1775,4.699,4.1298,1.0761,1.038,1.1543,1.0431,0.7841,0.6596,1.0662,0.8409,1.1432,1.1257,1.2429,1.1198,1.984,1.9141,2.1267,1.9061,1.8624,1.7858,1.9691,1.7467,0.2838,0.2605,0.2601,0.2555,1.3281,1.3194,1.4304,1.3198,1.1312,1.0972,1.2038,1.1228,27.7504,26.4603,30.29,26.7985,1.3584,1.3106,1.4669,1.3071,1.021,1.1299,1.0444,1.0973,0.217,0.2097,0.2324,0.2142,0.7919,0.8176,0.8616,0.815,1.3099,1.2996,1.4239,1.2973
"PI_432085_LSP_AGL",1.2654,1.1999,1.2572,1.2284,2.2737,2.2876,2.3463,2.3387,3.6953,3.5255,3.6801,3.5127,0.2719,0.2859,0.2722,0.2862,5.09,4.8449,5.1142,4.8836,1.2336,1.1769,1.2281,1.202,0.9794,0.7566,1.0682,0.9512,1.3204,1.3127,1.3486,1.3235,2.2737,2.18,2.2827,2.2019,2.0677,1.9888,2.0763,1.9757,0.3016,0.2768,0.2679,0.2741,1.529,1.5184,1.5514,1.5322,1.2855,1.2235,1.2864,1.2424,31.842,30.2109,32.5985,30.762,1.5404,1.5086,1.5734,1.5148,1.1328,1.2274,1.1409,1.1897,0.2362,0.2326,0.2436,0.2393,0.9217,0.9269,0.9373,0.9246,1.496,1.4924,1.5257,1.5098
"PI_432106_LSP_AGL",1.2252,1.1684,1.2532,1.2537,2.1543,2.2199,2.305,2.3762,3.5012,3.3219,3.5384,3.468,0.2579,0.2634,0.2485,0.2725,4.8268,4.6915,4.9804,4.8971,1.1776,1.135,1.2197,1.2111,1.087,0.8346,1.2992,1.0378,1.2543,1.2559,1.2925,1.3116,2.1653,2.0972,2.2314,2.2017,1.9613,1.8959,1.9809,1.9522,0.2815,0.257,0.2459,0.2708,1.4532,1.4567,1.4951,1.5167,1.2624,1.2104,1.3055,1.2724,31.0477,29.4932,32.6346,31.1941,1.4603,1.4248,1.5107,1.5019,1.0418,1.1751,1.0582,1.183,0.2308,0.2303,0.2478,0.2442,0.87,0.8782,0.8932,0.923,1.4106,1.4217,1.455,1.502
"PI_432124_LSP_AGL",1.13,1.1362,1.1126,1.1588,1.8915,2.1245,1.9018,2.1785,3.3273,3.3175,3.1667,3.3053,0.2738,0.2852,0.2628,0.286,4.4199,4.4887,4.3363,4.5263,1.0763,1.0911,1.078,1.1191,0.7914,0.7546,0.9561,0.9177,1.1664,1.2144,1.1641,1.2269,1.9989,2.0223,1.9728,2.0583,1.8679,1.8749,1.8658,1.8892,0.2859,0.2635,0.2493,0.2696,1.3388,1.406,1.3402,1.4277,1.1545,1.1475,1.1486,1.177,28.1254,28.3416,28.2978,29.1798,1.3603,1.4053,1.3775,1.4266,0.991,1.1744,1.0048,1.1717,0.2165,0.2234,0.216,0.2301,0.8098,0.8701,0.8178,0.8826,1.3188,1.3796,1.3178,1.4077
"PI_432145_LSP_AGL",1.1342,1.1211,1.1456,1.168,1.908,2.141,2.0954,2.329,3.3466,3.3634,3.39,3.4589,0.2706,0.2852,0.2691,0.2946,4.4342,4.4702,4.6146,4.6902,1.09,1.0969,1.1357,1.1533,0.8079,0.7924,1.0344,0.9609,1.1735,1.2051,1.2289,1.2657,2.0172,2.0247,2.0915,2.1151,1.8905,1.8625,1.9297,1.9032,0.2849,0.2752,0.2571,0.2769,1.3571,1.3998,1.4124,1.4681,1.1543,1.1569,1.1948,1.1975,28.3111,28.6235,29.9588,30.2169,1.3916,1.3924,1.4561,1.4669,1.0284,1.2127,1.0424,1.2013,0.2151,0.221,0.2251,0.2326,0.8099,0.8719,0.8611,0.9166,1.3248,1.3696,1.3875,1.4419
